V1	V2	V3	V4	V5	V6	V7	mean
glycolysis	cytosolic_branch	triosephosphate_isomerase_(TPI)	NA	NA	NA	NA	23.37592823
glycolysis	cytosolic_branch	UGPase	NA	NA	NA	NA	29.63122924
glycolysis	plastid_branch	glucose_6_phosphate_isomerase	NA	NA	NA	NA	4.472652595
glycolysis	plastid_branch	glyceraldehyde_3_phosphate_dehydrogenase_(GAP_DH)	NA	NA	NA	NA	0.715456829
glycolysis	plastid_branch	phosphoglucomutase_(PGM)	NA	NA	NA	NA	14.74207772
glycolysis	plastid_branch	pyruvate_kinase_(PK)	NA	NA	NA	NA	0.65197772
glycolysis	unclear/dually_targeted	phosphoglycerate_mutase	NA	NA	NA	NA	7.573761282
hormone_metabolism	abscisic_acid	induced_regulated_responsive_activated	NA	NA	NA	NA	1.09300663
hormone_metabolism	abscisic_acid	synthesis_degradation	synthesis	9_cis_epoxycarotenoid_dioxygenase	NA	NA	7.319525596
hormone_metabolism	abscisic_acid	synthesis_degradation	synthesis	short_chain_alcohol_dehydrogenmase_(ABA2)	NA	NA	1.965602451
hormone_metabolism	abscisic_acid	synthesis_degradation	synthesis	zeaxanthin_epoxidase	NA	NA	2.955540711
hormone_metabolism	abscisic_acid	synthesis_degradation	NA	NA	NA	NA	2.416370167
hormone_metabolism	auxin	induced_regulated_responsive_activated	NA	NA	NA	NA	16.37973628
hormone_metabolism	auxin	signal_transduction	NA	NA	NA	NA	7.104751205
hormone_metabolism	auxin	synthesis_degradation	NA	NA	NA	NA	5.721419811
hormone_metabolism	auxin	NA	NA	NA	NA	NA	0.193600461
hormone_metabolism	brassinosteroid	signal_transduction	other	NA	NA	NA	1.264128374
hormone_metabolism	brassinosteroid	synthesis_degradation	sterols	DWF5	NA	NA	0.552082177
hormone_metabolism	cytokinin	synthesis_degradation	NA	NA	NA	NA	5.053860639
hormone_metabolism	ethylene	induced_regulated_responsive_activated	NA	NA	NA	NA	0.18106841
hormone_metabolism	ethylene	synthesis_degradation	1_aminocyclopropane_1_carboxylate_oxidase	NA	NA	NA	0.958335955
hormone_metabolism	ethylene	synthesis_degradation	NA	NA	NA	NA	4.059819745
hormone_metabolism	jasmonate	synthesis_degradation	12_Oxo_PDA_reductase	NA	NA	NA	4.244967966
hormone_metabolism	jasmonate	synthesis_degradation	allene_oxidase_cyclase	NA	NA	NA	5.011954466
hormone_metabolism	jasmonate	synthesis_degradation	jasmonate_O_methyltransferase	NA	NA	NA	0.122225155
hormone_metabolism	jasmonate	synthesis_degradation	lipoxygenase	NA	NA	NA	167.7221247
hormone_metabolism	salicylic_acid	synthesis_degradation	synthesis	SA_glucosyltransferase_ether_bond_making_SAG	NA	NA	5.424363542
hormone_metabolism	salicylic_acid	synthesis_degradation	NA	NA	NA	NA	1.73901114
hormone_metabolism	NA	NA	NA	NA	NA	NA	0.782085112
lipid_metabolism	exotics(steroids	NA	NA	NA	NA	NA	2.241381344
lipid_metabolism	exotics_(steroids	NA	NA	NA	NA	NA	0.559916481
lipid_metabolism	FA_desaturation	omega_3_desaturase	NA	NA	NA	NA	0.266622159
lipid_metabolism	FA_synthesis_and_FA_elongation	Acetyl_CoA_Carboxylation	heteromeric_Complex	alpha_Carboxyltransferase	NA	NA	1.945745347
lipid_metabolism	FA_synthesis_and_FA_elongation	Acetyl_CoA_Carboxylation	heteromeric_Complex	beta_Carboxyltransferase	NA	NA	2.19961583
lipid_metabolism	FA_synthesis_and_FA_elongation	Acetyl_CoA_Carboxylation	heteromeric_Complex	Biotin_Carboxyl_Carrier_Protein	NA	NA	0.907111807
lipid_metabolism	FA_synthesis_and_FA_elongation	Acetyl_CoA_Carboxylation	heteromeric_Complex	Biotin_Carboxylase	NA	NA	5.854976341
lipid_metabolism	FA_synthesis_and_FA_elongation	Acetyl_CoA_Carboxylation	homomeric_Enzyme	NA	NA	NA	5.264065098
lipid_metabolism	FA_synthesis_and_FA_elongation	Acetyl_CoA_Carboxylation	NA	NA	NA	NA	0.199791339
lipid_metabolism	FA_synthesis_and_FA_elongation	Acetyl_CoA_Transacylase	NA	NA	NA	NA	1.787182604
lipid_metabolism	FA_synthesis_and_FA_elongation	ACP_desaturase	NA	NA	NA	NA	0.20507061
lipid_metabolism	FA_synthesis_and_FA_elongation	ACP_oxoacyl_reductase	NA	NA	NA	NA	1.604569547
lipid_metabolism	FA_synthesis_and_FA_elongation	ACP_protein	NA	NA	NA	NA	9.758093152
lipid_metabolism	FA_synthesis_and_FA_elongation	acyl_coa_ligase	NA	NA	NA	NA	9.236855258
lipid_metabolism	FA_synthesis_and_FA_elongation	beta_hydroxyacyl_ACP_dehydratase	NA	NA	NA	NA	1.573517045
lipid_metabolism	FA_synthesis_and_FA_elongation	enoyl_ACP_reductase	NA	NA	NA	NA	6.368684558
lipid_metabolism	FA_synthesis_and_FA_elongation	ketoacyl_ACP_synthase	NA	NA	NA	NA	3.783092603
lipid_metabolism	FA_synthesis_and_FA_elongation	long_chain_fatty_acid_CoA_ligase	NA	NA	NA	NA	11.83256729
lipid_metabolism	FA_synthesis_and_FA_elongation	pyruvate_DH	NA	NA	NA	NA	1.058095435
lipid_metabolism	glyceral_metabolism	FAD_dependent_glycerol_3_phosphate_dehydrogenase	NA	NA	NA	NA	1.123433609
lipid_metabolism	glycolipid_synthesis	UDP_sulfoquinovose_synthase	NA	NA	NA	NA	12.74751644
lipid_metabolism	lipid_degradation	beta_oxidation	acyl_CoA_DH	NA	NA	NA	4.682193815
lipid_metabolism	lipid_degradation	beta_oxidation	acyl_CoA_thioesterase	NA	NA	NA	4.270320559
lipid_metabolism	lipid_degradation	beta_oxidation	enoyl_CoA_hydratase	NA	NA	NA	3.768025927
lipid_metabolism	lipid_degradation	beta_oxidation	enoyl_isomerase	NA	NA	NA	0.645961057
lipid_metabolism	lipid_degradation	beta_oxidation	multifunctional	NA	NA	NA	8.446352378
lipid_metabolism	lipid_degradation	lipases	NA	NA	NA	NA	1.28745837
lipid_metabolism	lipid_degradation	lysophospholipases	carboxylesterase	NA	NA	NA	6.18821034
lipid_metabolism	lipid_degradation	lysophospholipases	glycerophosphodiester_phosphodiesterase	NA	NA	NA	7.497973919
lipid_metabolism	lipid_degradation	lysophospholipases	phospholipase_D	NA	NA	NA	17.99625508
lipid_metabolism	lipid_degradation	lysophospholipases	NA	NA	NA	NA	0.791677726
lipid_metabolism	lipid_degradation	palmitoyl[protein]_hydrolase	NA	NA	NA	NA	3.927145883
lipid_metabolism	lipid_degradation	NA	NA	NA	NA	NA	0.464862317
lipid_metabolism	lipid_transfer_proteins_etc	NA	NA	NA	NA	NA	15.64281067
lipid_metabolism	Phospholipid_synthesis	1_acylglycerol_3_phosphate_O_acyltransferase	NA	NA	NA	NA	6.876900914
lipid_metabolism	Phospholipid_synthesis	NA	NA	NA	NA	NA	0.835823727
lipid_metabolism	unassigned	NA	NA	NA	NA	NA	1.109473746
major_CHO_metabolism	degradation	starch	D_enzyme	NA	NA	NA	6.751105626
major_CHO_metabolism	degradation	starch	glucan_water_dikinase	NA	NA	NA	13.65044233
major_CHO_metabolism	degradation	starch	ISA3	NA	NA	NA	1.636486186
major_CHO_metabolism	degradation	starch	laforin_like_phosphoglucan_phosphatase_(SEX4)	NA	NA	NA	1.117145466
major_CHO_metabolism	degradation	starch	starch_cleavage	alpha_amylase	NA	NA	4.78467896
major_CHO_metabolism	degradation	starch	starch_cleavage	beta_amylase	NA	NA	0.322631358
major_CHO_metabolism	degradation	starch	starch_cleavage	NA	NA	NA	5.795924755
major_CHO_metabolism	degradation	starch	starch_phosphorylase	NA	NA	NA	23.94639398
major_CHO_metabolism	degradation	starch	transporter	NA	NA	NA	19.9819031
major_CHO_metabolism	degradation	sucrose	fructokinase	NA	NA	NA	12.12476169
major_CHO_metabolism	degradation	sucrose	hexokinase	NA	NA	NA	9.104528458
major_CHO_metabolism	degradation	sucrose	invertases	cell_wall	NA	NA	0.827122298
major_CHO_metabolism	degradation	sucrose	invertases	vacuolar	NA	NA	2.60269462
major_CHO_metabolism	degradation	sucrose	Susy	NA	NA	NA	52.80690747
major_CHO_metabolism	synthesis	starch	AGPase	NA	NA	NA	64.5169163
major_CHO_metabolism	synthesis	starch	starch_branching	NA	NA	NA	20.27813658
major_CHO_metabolism	synthesis	starch	starch_synthase	NA	NA	NA	12.60443026
major_CHO_metabolism	synthesis	sucrose	FBPase	NA	NA	NA	13.29509432
major_CHO_metabolism	synthesis	sucrose	SPP	NA	NA	NA	8.007475952
major_CHO_metabolism	synthesis	sucrose	SPS	NA	NA	NA	6.458102203
metal_handling	acquisition	NA	NA	NA	NA	NA	4.758003426
metal_handling	binding	NA	NA	NA	NA	NA	16.18933763
metal_handling	regulation	NA	NA	NA	NA	NA	0.70054789
metal_handling	NA	NA	NA	NA	NA	NA	8.723251384
minor_CHO_metabolism	galactose	alpha_galactosidases	NA	NA	NA	NA	3.096299899
minor_CHO_metabolism	galactose	galactokinases	NA	NA	NA	NA	9.960118639
minor_CHO_metabolism	myo_inositol	inositol_phosphatase	NA	NA	NA	NA	4.330187008
minor_CHO_metabolism	myo_inositol	InsP_Synthases	NA	NA	NA	NA	3.243782591
minor_CHO_metabolism	others	Xylose_isomerase	NA	NA	NA	NA	4.349780987
minor_CHO_metabolism	others	NA	NA	NA	NA	NA	67.59767777
minor_CHO_metabolism	raffinose_family	galactinol_synthases	known	NA	NA	NA	18.50794856
minor_CHO_metabolism	raffinose_family	raffinose_synthases	known	NA	NA	NA	45.30352869
minor_CHO_metabolism	raffinose_family	raffinose_synthases	putative	NA	NA	NA	34.65614881
minor_CHO_metabolism	raffinose_family	stachyose_synthases	NA	NA	NA	NA	0.951338727
minor_CHO_metabolism	sugar_alcohols	NA	NA	NA	NA	NA	13.04277519
minor_CHO_metabolism	sugar_kinases	NA	NA	NA	NA	NA	4.680726361
minor_CHO_metabolism	trehalose	trehalase	NA	NA	NA	NA	1.783916432
misc	_other_Ferredoxins_and_Rieske_domain	NA	NA	NA	NA	NA	10.71552255
misc	acid_and_other_phosphatases	NA	NA	NA	NA	NA	41.01909329
misc	acyl_transferases	NA	NA	NA	NA	NA	2.019226667
misc	alcohol_dehydrogenases	cinnamyl_alcohol_dehydrogenase	NA	NA	NA	NA	5.963435474
misc	alcohol_dehydrogenases	NA	NA	NA	NA	NA	9.837432256
misc	aminotransferases	aminotransferase_class_IV_family_protein	NA	NA	NA	NA	1.192929095
misc	cytochrome_P450	NA	NA	NA	NA	NA	19.96652951
misc	dynamin	NA	NA	NA	NA	NA	3.162018095
misc	GCN5_related_N_acetyltransferase	NA	NA	NA	NA	NA	0.108751211
misc	GDSL_motif_lipase	NA	NA	NA	NA	NA	20.26610684
misc	gluco_	NA	NA	NA	NA	NA	45.54993622
misc	glutathione_S_transferases	NA	NA	NA	NA	NA	102.8455497
misc	misc2	NA	NA	NA	NA	NA	84.00534394
misc	nitrilases	NA	NA	NA	NA	NA	17.02021562
misc	O_methyl_transferases	NA	NA	NA	NA	NA	6.969583365
misc	oxidases___copper	NA	NA	NA	NA	NA	75.10136462
misc	peroxidases	NA	NA	NA	NA	NA	27.28743628
misc	plastocyanin_like	NA	NA	NA	NA	NA	0.169537714
misc	protease_inhibitor/seed_storage/lipid_transfer_protein_(LTP)_family_protein	NA	NA	NA	NA	NA	7.750813522
misc	rhodanese	NA	NA	NA	NA	NA	7.843407594
misc	short_chain_dehydrogenase/reductase_(SDR)	NA	NA	NA	NA	NA	26.63096945
misc	UDP_glucosyl_and_glucoronyl_transferases	NA	NA	NA	NA	NA	4.818784816
mitochondrial_electron_transport_/_ATP_synthesis	alternative_oxidase	NA	NA	NA	NA	NA	0.801861141
mitochondrial_electron_transport_/_ATP_synthesis	cytochrome_c	NA	NA	NA	NA	NA	5.685219183
mitochondrial_electron_transport_/_ATP_synthesis	cytochrome_c_oxidase	NA	NA	NA	NA	NA	10.68983536
mitochondrial_electron_transport_/_ATP_synthesis	cytochrome_c_reductase	NA	NA	NA	NA	NA	6.833095311
mitochondrial_electron_transport_/_ATP_synthesis	electron_transfer_flavoprotein	NA	NA	NA	NA	NA	0.186459672
mitochondrial_electron_transport_/_ATP_synthesis	F1_ATPase	NA	NA	NA	NA	NA	261.2490661
mitochondrial_electron_transport_/_ATP_synthesis	NADH_DH	complex_I	carbonic_anhydrase	NA	NA	NA	5.443258713
mitochondrial_electron_transport_/_ATP_synthesis	NADH_DH	complex_I	NA	NA	NA	NA	6.605453306
mitochondrial_electron_transport_/_ATP_synthesis	NADH_DH	localisation_not_clear	NA	NA	NA	NA	36.1998077
mitochondrial_electron_transport_/_ATP_synthesis	NADH_DH	type_II	external	NA	NA	NA	4.7481624
mitochondrial_electron_transport_/_ATP_synthesis	NADH_DH	type_II	mitochondrial	NA	NA	NA	5.215538564
mitochondrial_electron_transport_/_ATP_synthesis	uncoupling_protein	NA	NA	NA	NA	NA	0.106200814
N_metabolism	ammonia_metabolism	glutamate_synthase	ferredoxin_dependent	NA	NA	NA	145.3467813
N_metabolism	ammonia_metabolism	glutamine_synthetase	NA	NA	NA	NA	186.0439305
N_metabolism	ammonia_metabolism	unspecified	NA	NA	NA	NA	0.186259088
N_metabolism	N_degradation	glutamate_dehydrogenase	NA	NA	NA	NA	8.454533578
not_assigned	no_ontology	ABC1_family_protein	NA	NA	NA	NA	0.608084037
not_assigned	no_ontology	armadillo/beta_catenin_repeat_family_protein	NA	NA	NA	NA	0.445083561
not_assigned	no_ontology	C2_domain_containing_protein	NA	NA	NA	NA	1.38270301
not_assigned	no_ontology	DC1_domain_containing_protein	NA	NA	NA	NA	16.36530903
not_assigned	no_ontology	epsin_N_terminal_homology_(ENTH)_domain_containing_protein	NA	NA	NA	NA	0.616608165
not_assigned	no_ontology	glycine_rich_proteins	NA	NA	NA	NA	0.322183265
not_assigned	no_ontology	hydroxyproline_rich_proteins	NA	NA	NA	NA	24.34556502
not_assigned	no_ontology	pentatricopeptide_(PPR)_repeat_containing_protein	NA	NA	NA	NA	9.670053952
not_assigned	no_ontology	proline_rich_family	NA	NA	NA	NA	2.707839386
not_assigned	no_ontology	tetratricopeptide_repeat_(TPR)	NA	NA	NA	NA	1.247613973
not_assigned	no_ontology	NA	NA	NA	NA	NA	300.1210087
not_assigned	unknown	NA	NA	NA	NA	NA	619.6603373
nucleotide_metabolism	degradation	pyrimidine	beta_ureidopropionase	NA	NA	NA	0.880309545
nucleotide_metabolism	degradation	pyrimidine	dihydropyrimidinase	NA	NA	NA	52.39340786
nucleotide_metabolism	degradation	NA	NA	NA	NA	NA	3.912067822
nucleotide_metabolism	deoxynucleotide_metabolism	cytosine_deaminase	NA	NA	NA	NA	0.940154303
nucleotide_metabolism	phosphotransfer_and_pyrophosphatases	adenylate_kinase	NA	NA	NA	NA	12.23303136
nucleotide_metabolism	phosphotransfer_and_pyrophosphatases	misc	NA	NA	NA	NA	43.65493363
nucleotide_metabolism	phosphotransfer_and_pyrophosphatases	nucleoside_diphosphate_kinase	NA	NA	NA	NA	19.89527309
nucleotide_metabolism	phosphotransfer_and_pyrophosphatases	uridylate_kinase	NA	NA	NA	NA	0.125897004
nucleotide_metabolism	salvage	nucleoside_kinases	adenosine_kinase	NA	NA	NA	4.415834256
nucleotide_metabolism	salvage	nucleoside_kinases	uridine_kinase	NA	NA	NA	0.934811728
nucleotide_metabolism	salvage	NUDIX_hydrolases	NA	NA	NA	NA	2.758100431
nucleotide_metabolism	salvage	phosphoribosyltransferases	aprt	NA	NA	NA	1.584759729
