V1,V2,V3,V4,V5,V6,V7,mean
cell_wall,precursor_synthesis,NDP_sugar_pyrophosphorylase,multiple_NDP_Sugars,NA,NA,NA,9.95706516786817
cell_wall,precursor_synthesis,phosphomannomutase,NA,NA,NA,NA,0.164124232407983
cell_wall,precursor_synthesis,RHM,NA,NA,NA,NA,1.80745880120139
cell_wall,precursor_synthesis,UDP_Glc_dehydrogenase_(UGD),NA,NA,NA,NA,2.22887456571772
cell_wall,precursor_synthesis,UGE,NA,NA,NA,NA,10.8291136711429
cell_wall,precursor_synthesis,UXS,NA,NA,NA,NA,1.77158165718884
Co_factor_and_vitamine_metabolism,iron_sulphur_clusters,NA,NA,NA,NA,NA,0.248731999798603
Co_factor_and_vitamine_metabolism,pantothenate,pantothenate_kinase_(PANK),NA,NA,NA,NA,0.92302184676944
Co_factor_and_vitamine_metabolism,riboflavin,riboflavin_synthase,NA,NA,NA,NA,2.34002872871211
Co_factor_and_vitamine_metabolism,thiamine,hydroxymethylpyrimidine_kinase,NA,NA,NA,NA,0.576349843755678
Co_factor_and_vitamine_metabolism,thiamine,NA,NA,NA,NA,NA,18.6374570513612
Co_factor_and_vitamine_metabolism,NA,NA,NA,NA,NA,NA,6.93332595998675
development,late_embryogenesis_abundant,NA,NA,NA,NA,NA,4.83627528859915
development,storage_proteins,NA,NA,NA,NA,NA,1.20831794128854
development,unspecified,NA,NA,NA,NA,NA,40.3069638858063
DNA,repair,NA,NA,NA,NA,NA,2.01378504003395
DNA,synthesis/chromatin_structure,histone,core,H2A,NA,NA,71.7009136583938
DNA,synthesis/chromatin_structure,histone,core,H3,NA,NA,8.74259646260366
DNA,synthesis/chromatin_structure,histone,core,H4,NA,NA,17.6998522476174
DNA,synthesis/chromatin_structure,histone,H1,NA,NA,NA,0.378453453537163
DNA,synthesis/chromatin_structure,NA,NA,NA,NA,NA,16.8475356391656
DNA,unspecified,NA,NA,NA,NA,NA,20.202929767193
ell_wall,precursor_synthesis,sugar_kinases,arabinose_1_kinase,NA,NA,NA,2.29169878649905
fermentation,ADH,NA,NA,NA,NA,NA,44.6607113093591
fermentation,aldehyde_dehydrogenase,NA,NA,NA,NA,NA,57.5677119373636
fermentation,PDC,NA,NA,NA,NA,NA,10.462384658871
gluconeogenesis_/_glyoxylate_cycle,citrate_synthase,NA,NA,NA,NA,NA,1.03612648232667
gluconeogenesis_/_glyoxylate_cycle,Malate_DH,NA,NA,NA,NA,NA,81.786280567806
gluconeogenesis_/_glyoxylate_cycle,pyruvate_dikinase,NA,NA,NA,NA,NA,15.6866669682488
glycolysis,cytosolic_branch,3_phosphoglycerate_kinase_(PGK),NA,NA,NA,NA,73.9857828988754
glycolysis,cytosolic_branch,fructose_26_bisphosphatase_(Fru26BisPase),NA,NA,NA,NA,4.15040254466296
glycolysis,cytosolic_branch,glucose_6_phosphate_isomerase,NA,NA,NA,NA,8.44230290648351
glycolysis,cytosolic_branch,glyceraldehyde_3_phosphate_dehydrogenase_(GAP_DH),NA,NA,NA,NA,65.8375010538436
glycolysis,cytosolic_branch,non_phosphorylating_glyceraldehyde_3_phosphate_dehydrogenase_(NPGAP_DH),NA,NA,NA,NA,39.1778457710471
glycolysis,cytosolic_branch,phospho_enol_pyruvate_carboxylase_(PEPC),NA,NA,NA,NA,35.9628895229705
glycolysis,cytosolic_branch,phosphofructokinase_(PFK),NA,NA,NA,NA,5.13336244892048
glycolysis,cytosolic_branch,phosphoglucomutase_(PGM),NA,NA,NA,NA,39.3425192782422
glycolysis,cytosolic_branch,phosphoglycerate_mutase,NA,NA,NA,NA,17.5656140502644
glycolysis,cytosolic_branch,pyrophosphate_fructose_6_P_phosphotransferase,NA,NA,NA,NA,7.38416577745564
glycolysis,cytosolic_branch,pyruvate_kinase_(PK),NA,NA,NA,NA,23.30251672233
glycolysis,cytosolic_branch,triosephosphate_isomerase_(TPI),NA,NA,NA,NA,23.3759282300819
glycolysis,cytosolic_branch,UGPase,NA,NA,NA,NA,29.6312292446223
glycolysis,plastid_branch,glucose_6_phosphate_isomerase,NA,NA,NA,NA,4.47265259463367
glycolysis,plastid_branch,glyceraldehyde_3_phosphate_dehydrogenase_(GAP_DH),NA,NA,NA,NA,0.715456828944724
glycolysis,plastid_branch,phosphoglucomutase_(PGM),NA,NA,NA,NA,14.7420777194977
glycolysis,plastid_branch,pyruvate_kinase_(PK),NA,NA,NA,NA,0.651977719831984
glycolysis,unclear/dually_targeted,phosphoglycerate_mutase,NA,NA,NA,NA,7.57376128208756
hormone_metabolism,abscisic_acid,induced_regulated_responsive_activated,NA,NA,NA,NA,1.09300662966462
hormone_metabolism,abscisic_acid,synthesis_degradation,synthesis,9_cis_epoxycarotenoid_dioxygenase,NA,NA,7.31952559581186
hormone_metabolism,abscisic_acid,synthesis_degradation,synthesis,short_chain_alcohol_dehydrogenmase_(ABA2),NA,NA,1.96560245127756
hormone_metabolism,abscisic_acid,synthesis_degradation,synthesis,zeaxanthin_epoxidase,NA,NA,2.95554071115241
hormone_metabolism,abscisic_acid,synthesis_degradation,NA,NA,NA,NA,2.41637016702125
hormone_metabolism,auxin,induced_regulated_responsive_activated,NA,NA,NA,NA,16.3797362825017
hormone_metabolism,auxin,signal_transduction,NA,NA,NA,NA,7.10475120473425
hormone_metabolism,auxin,synthesis_degradation,NA,NA,NA,NA,5.72141981105814
hormone_metabolism,auxin,NA,NA,NA,NA,NA,0.193600460998448
hormone_metabolism,brassinosteroid,signal_transduction,other,NA,NA,NA,1.26412837376903
hormone_metabolism,brassinosteroid,synthesis_degradation,sterols,DWF5,NA,NA,0.55208217733434
hormone_metabolism,cytokinin,synthesis_degradation,NA,NA,NA,NA,5.05386063945988
hormone_metabolism,ethylene,induced_regulated_responsive_activated,NA,NA,NA,NA,0.181068410211197
hormone_metabolism,ethylene,synthesis_degradation,1_aminocyclopropane_1_carboxylate_oxidase,NA,NA,NA,0.95833595541531
hormone_metabolism,ethylene,synthesis_degradation,NA,NA,NA,NA,4.05981974499348
hormone_metabolism,jasmonate,synthesis_degradation,12_Oxo_PDA_reductase,NA,NA,NA,4.24496796559916
hormone_metabolism,jasmonate,synthesis_degradation,allene_oxidase_cyclase,NA,NA,NA,5.01195446579216
hormone_metabolism,jasmonate,synthesis_degradation,jasmonate_O_methyltransferase,NA,NA,NA,0.12222515453757
hormone_metabolism,jasmonate,synthesis_degradation,lipoxygenase,NA,NA,NA,167.722124731997
hormone_metabolism,salicylic_acid,synthesis_degradation,synthesis,SA_glucosyltransferase_ether_bond_making_SAG,NA,NA,5.42436354248616
hormone_metabolism,salicylic_acid,synthesis_degradation,NA,NA,NA,NA,1.73901114033455
hormone_metabolism,NA,NA,NA,NA,NA,NA,0.782085112469659
lipid_metabolism,exotics(steroids,NA,NA,NA,NA,NA,2.24138134409059
lipid_metabolism,exotics_(steroids,NA,NA,NA,NA,NA,0.559916480608844
lipid_metabolism,FA_desaturation,omega_3_desaturase,NA,NA,NA,NA,0.266622158659656
lipid_metabolism,FA_synthesis_and_FA_elongation,Acetyl_CoA_Carboxylation,heteromeric_Complex,alpha_Carboxyltransferase,NA,NA,1.94574534736825
lipid_metabolism,FA_synthesis_and_FA_elongation,Acetyl_CoA_Carboxylation,heteromeric_Complex,beta_Carboxyltransferase,NA,NA,2.19961583027308
lipid_metabolism,FA_synthesis_and_FA_elongation,Acetyl_CoA_Carboxylation,heteromeric_Complex,Biotin_Carboxyl_Carrier_Protein,NA,NA,0.907111807093857
lipid_metabolism,FA_synthesis_and_FA_elongation,Acetyl_CoA_Carboxylation,heteromeric_Complex,Biotin_Carboxylase,NA,NA,5.85497634063967
lipid_metabolism,FA_synthesis_and_FA_elongation,Acetyl_CoA_Carboxylation,homomeric_Enzyme,NA,NA,NA,5.26406509801139
lipid_metabolism,FA_synthesis_and_FA_elongation,Acetyl_CoA_Carboxylation,NA,NA,NA,NA,0.199791339187939
lipid_metabolism,FA_synthesis_and_FA_elongation,Acetyl_CoA_Transacylase,NA,NA,NA,NA,1.7871826036585
lipid_metabolism,FA_synthesis_and_FA_elongation,ACP_desaturase,NA,NA,NA,NA,0.20507060974717
lipid_metabolism,FA_synthesis_and_FA_elongation,ACP_oxoacyl_reductase,NA,NA,NA,NA,1.6045695469949
lipid_metabolism,FA_synthesis_and_FA_elongation,ACP_protein,NA,NA,NA,NA,9.75809315193839
lipid_metabolism,FA_synthesis_and_FA_elongation,acyl_coa_ligase,NA,NA,NA,NA,9.23685525767692
lipid_metabolism,FA_synthesis_and_FA_elongation,beta_hydroxyacyl_ACP_dehydratase,NA,NA,NA,NA,1.57351704465838
lipid_metabolism,FA_synthesis_and_FA_elongation,enoyl_ACP_reductase,NA,NA,NA,NA,6.36868455824248
lipid_metabolism,FA_synthesis_and_FA_elongation,ketoacyl_ACP_synthase,NA,NA,NA,NA,3.78309260271105
lipid_metabolism,FA_synthesis_and_FA_elongation,long_chain_fatty_acid_CoA_ligase,NA,NA,NA,NA,11.8325672910673
lipid_metabolism,FA_synthesis_and_FA_elongation,pyruvate_DH,NA,NA,NA,NA,1.05809543480416
lipid_metabolism,glyceral_metabolism,FAD_dependent_glycerol_3_phosphate_dehydrogenase,NA,NA,NA,NA,1.12343360872686
lipid_metabolism,glycolipid_synthesis,UDP_sulfoquinovose_synthase,NA,NA,NA,NA,12.7475164374515
lipid_metabolism,lipid_degradation,beta_oxidation,acyl_CoA_DH,NA,NA,NA,4.68219381521613
lipid_metabolism,lipid_degradation,beta_oxidation,acyl_CoA_thioesterase,NA,NA,NA,4.27032055879199
lipid_metabolism,lipid_degradation,beta_oxidation,enoyl_CoA_hydratase,NA,NA,NA,3.76802592727712
lipid_metabolism,lipid_degradation,beta_oxidation,enoyl_isomerase,NA,NA,NA,0.645961056662938
lipid_metabolism,lipid_degradation,beta_oxidation,multifunctional,NA,NA,NA,8.44635237786826
lipid_metabolism,lipid_degradation,lipases,NA,NA,NA,NA,1.28745837035918
lipid_metabolism,lipid_degradation,lysophospholipases,carboxylesterase,NA,NA,NA,6.18821034006026
lipid_metabolism,lipid_degradation,lysophospholipases,glycerophosphodiester_phosphodiesterase,NA,NA,NA,7.49797391949148
lipid_metabolism,lipid_degradation,lysophospholipases,phospholipase_D,NA,NA,NA,17.9962550778338
lipid_metabolism,lipid_degradation,lysophospholipases,NA,NA,NA,NA,0.791677726279723
lipid_metabolism,lipid_degradation,palmitoyl[protein]_hydrolase,NA,NA,NA,NA,3.92714588268776
lipid_metabolism,lipid_degradation,NA,NA,NA,NA,NA,0.464862316766729
lipid_metabolism,lipid_transfer_proteins_etc,NA,NA,NA,NA,NA,15.6428106674476
lipid_metabolism,Phospholipid_synthesis,1_acylglycerol_3_phosphate_O_acyltransferase,NA,NA,NA,NA,6.8769009138417
lipid_metabolism,Phospholipid_synthesis,NA,NA,NA,NA,NA,0.835823727180664
lipid_metabolism,unassigned,NA,NA,NA,NA,NA,1.10947374631239
major_CHO_metabolism,degradation,starch,D_enzyme,NA,NA,NA,6.7511056262289
major_CHO_metabolism,degradation,starch,glucan_water_dikinase,NA,NA,NA,13.6504423334096
major_CHO_metabolism,degradation,starch,ISA3,NA,NA,NA,1.63648618578936
major_CHO_metabolism,degradation,starch,laforin_like_phosphoglucan_phosphatase_(SEX4),NA,NA,NA,1.11714546577151
major_CHO_metabolism,degradation,starch,starch_cleavage,alpha_amylase,NA,NA,4.78467896044898
major_CHO_metabolism,degradation,starch,starch_cleavage,beta_amylase,NA,NA,0.322631358170449
major_CHO_metabolism,degradation,starch,starch_cleavage,NA,NA,NA,5.79592475540584
major_CHO_metabolism,degradation,starch,starch_phosphorylase,NA,NA,NA,23.9463939844494
major_CHO_metabolism,degradation,starch,transporter,NA,NA,NA,19.9819031004397
major_CHO_metabolism,degradation,sucrose,fructokinase,NA,NA,NA,12.1247616899484
major_CHO_metabolism,degradation,sucrose,hexokinase,NA,NA,NA,9.10452845829853
major_CHO_metabolism,degradation,sucrose,invertases,cell_wall,NA,NA,0.82712229753642
major_CHO_metabolism,degradation,sucrose,invertases,vacuolar,NA,NA,2.60269461967296
major_CHO_metabolism,degradation,sucrose,Susy,NA,NA,NA,52.8069074733928
major_CHO_metabolism,synthesis,starch,AGPase,NA,NA,NA,64.5169163032238
major_CHO_metabolism,synthesis,starch,starch_branching,NA,NA,NA,20.2781365756112
major_CHO_metabolism,synthesis,starch,starch_synthase,NA,NA,NA,12.6044302625778
major_CHO_metabolism,synthesis,sucrose,FBPase,NA,NA,NA,13.2950943200071
major_CHO_metabolism,synthesis,sucrose,SPP,NA,NA,NA,8.00747595175511
major_CHO_metabolism,synthesis,sucrose,SPS,NA,NA,NA,6.45810220314849
metal_handling,acquisition,NA,NA,NA,NA,NA,4.75800342630145
metal_handling,binding,NA,NA,NA,NA,NA,16.1893376250822
metal_handling,regulation,NA,NA,NA,NA,NA,0.70054788991124
metal_handling,NA,NA,NA,NA,NA,NA,8.7232513843507
minor_CHO_metabolism,galactose,alpha_galactosidases,NA,NA,NA,NA,3.09629989868235
minor_CHO_metabolism,galactose,galactokinases,NA,NA,NA,NA,9.96011863877406
minor_CHO_metabolism,myo_inositol,inositol_phosphatase,NA,NA,NA,NA,4.33018700795962
minor_CHO_metabolism,myo_inositol,InsP_Synthases,NA,NA,NA,NA,3.24378259142377
minor_CHO_metabolism,others,Xylose_isomerase,NA,NA,NA,NA,4.34978098729362
minor_CHO_metabolism,others,NA,NA,NA,NA,NA,67.5976777722864
minor_CHO_metabolism,raffinose_family,galactinol_synthases,known,NA,NA,NA,18.5079485640696
minor_CHO_metabolism,raffinose_family,raffinose_synthases,known,NA,NA,NA,45.3035286886124
minor_CHO_metabolism,raffinose_family,raffinose_synthases,putative,NA,NA,NA,34.6561488101936
minor_CHO_metabolism,raffinose_family,stachyose_synthases,NA,NA,NA,NA,0.951338727224702
minor_CHO_metabolism,sugar_alcohols,NA,NA,NA,NA,NA,13.042775185443
minor_CHO_metabolism,sugar_kinases,NA,NA,NA,NA,NA,4.68072636129421
minor_CHO_metabolism,trehalose,trehalase,NA,NA,NA,NA,1.78391643152131
misc,_other_Ferredoxins_and_Rieske_domain,NA,NA,NA,NA,NA,10.7155225507076
misc,acid_and_other_phosphatases,NA,NA,NA,NA,NA,41.0190932914685
misc,acyl_transferases,NA,NA,NA,NA,NA,2.01922666697726
misc,alcohol_dehydrogenases,cinnamyl_alcohol_dehydrogenase,NA,NA,NA,NA,5.96343547412195
misc,alcohol_dehydrogenases,NA,NA,NA,NA,NA,9.83743225588946
misc,aminotransferases,aminotransferase_class_IV_family_protein,NA,NA,NA,NA,1.1929290954631
misc,cytochrome_P450,NA,NA,NA,NA,NA,19.9665295112668
misc,dynamin,NA,NA,NA,NA,NA,3.16201809452268
misc,GCN5_related_N_acetyltransferase,NA,NA,NA,NA,NA,0.108751210709503
misc,GDSL_motif_lipase,NA,NA,NA,NA,NA,20.266106844516
misc,gluco_,NA,NA,NA,NA,NA,45.5499362183689
misc,glutathione_S_transferases,NA,NA,NA,NA,NA,102.845549682502
misc,misc2,NA,NA,NA,NA,NA,84.0053439438895
misc,nitrilases,NA,NA,NA,NA,NA,17.0202156231689
misc,O_methyl_transferases,NA,NA,NA,NA,NA,6.96958336458191
misc,oxidases___copper,NA,NA,NA,NA,NA,75.1013646178731
misc,peroxidases,NA,NA,NA,NA,NA,27.2874362751504
misc,plastocyanin_like,NA,NA,NA,NA,NA,0.1695377141787
misc,protease_inhibitor/seed_storage/lipid_transfer_protein_(LTP)_family_protein,NA,NA,NA,NA,NA,7.75081352168551
misc,rhodanese,NA,NA,NA,NA,NA,7.84340759379693
misc,short_chain_dehydrogenase/reductase_(SDR),NA,NA,NA,NA,NA,26.630969453857
misc,UDP_glucosyl_and_glucoronyl_transferases,NA,NA,NA,NA,NA,4.81878481647427
mitochondrial_electron_transport_/_ATP_synthesis,alternative_oxidase,NA,NA,NA,NA,NA,0.801861140787793
mitochondrial_electron_transport_/_ATP_synthesis,cytochrome_c,NA,NA,NA,NA,NA,5.6852191827387
mitochondrial_electron_transport_/_ATP_synthesis,cytochrome_c_oxidase,NA,NA,NA,NA,NA,10.6898353578434
mitochondrial_electron_transport_/_ATP_synthesis,cytochrome_c_reductase,NA,NA,NA,NA,NA,6.83309531137121
mitochondrial_electron_transport_/_ATP_synthesis,electron_transfer_flavoprotein,NA,NA,NA,NA,NA,0.186459672223893
mitochondrial_electron_transport_/_ATP_synthesis,F1_ATPase,NA,NA,NA,NA,NA,261.249066122023
mitochondrial_electron_transport_/_ATP_synthesis,NADH_DH,complex_I,carbonic_anhydrase,NA,NA,NA,5.44325871287249
mitochondrial_electron_transport_/_ATP_synthesis,NADH_DH,complex_I,NA,NA,NA,NA,6.60545330574516
mitochondrial_electron_transport_/_ATP_synthesis,NADH_DH,localisation_not_clear,NA,NA,NA,NA,36.1998077039415
mitochondrial_electron_transport_/_ATP_synthesis,NADH_DH,type_II,external,NA,NA,NA,4.74816240013073
mitochondrial_electron_transport_/_ATP_synthesis,NADH_DH,type_II,mitochondrial,NA,NA,NA,5.21553856443989
mitochondrial_electron_transport_/_ATP_synthesis,uncoupling_protein,NA,NA,NA,NA,NA,0.106200814306026
N_metabolism,ammonia_metabolism,glutamate_synthase,ferredoxin_dependent,NA,NA,NA,145.346781341024
N_metabolism,ammonia_metabolism,glutamine_synthetase,NA,NA,NA,NA,186.043930545797
N_metabolism,ammonia_metabolism,unspecified,NA,NA,NA,NA,0.186259087620294
N_metabolism,N_degradation,glutamate_dehydrogenase,NA,NA,NA,NA,8.45453357837189
not_assigned,no_ontology,ABC1_family_protein,NA,NA,NA,NA,0.608084037248181
not_assigned,no_ontology,armadillo/beta_catenin_repeat_family_protein,NA,NA,NA,NA,0.445083560602747
not_assigned,no_ontology,C2_domain_containing_protein,NA,NA,NA,NA,1.38270300952939
not_assigned,no_ontology,DC1_domain_containing_protein,NA,NA,NA,NA,16.3653090258408
not_assigned,no_ontology,epsin_N_terminal_homology_(ENTH)_domain_containing_protein,NA,NA,NA,NA,0.616608165314131
not_assigned,no_ontology,glycine_rich_proteins,NA,NA,NA,NA,0.322183264850477
not_assigned,no_ontology,hydroxyproline_rich_proteins,NA,NA,NA,NA,24.3455650200824
not_assigned,no_ontology,pentatricopeptide_(PPR)_repeat_containing_protein,NA,NA,NA,NA,9.67005395182962
not_assigned,no_ontology,proline_rich_family,NA,NA,NA,NA,2.70783938561748
not_assigned,no_ontology,tetratricopeptide_repeat_(TPR),NA,NA,NA,NA,1.2476139728404
not_assigned,no_ontology,NA,NA,NA,NA,NA,300.121008740604
not_assigned,unknown,NA,NA,NA,NA,NA,619.660337250681
nucleotide_metabolism,degradation,pyrimidine,beta_ureidopropionase,NA,NA,NA,0.880309544948725
nucleotide_metabolism,degradation,pyrimidine,dihydropyrimidinase,NA,NA,NA,52.3934078574264
